,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,administrative_area_level_1,administrative_area_level_2,population,iso_alpha_3,iso_alpha_2,key_jhu_csse,key_gadm
226,2020-10-08,1022404,36884,898416.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
227,2020-10-09,1028190,37068,898416.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
228,2020-10-10,1034816,37223,908199.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
229,2020-10-11,1037660,37256,914717.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
230,2020-10-12,1038344,37279,920961.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
231,2020-10-13,1039029,37314,928292.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
232,2020-10-14,1045060,37541,933347.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
233,2020-10-15,1051613,37690,934547.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
234,2020-10-16,1057240,37870,935272.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
235,2020-10-17,1062634,37992,941527.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
236,2020-10-18,1063602,38020,947608.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
237,2020-10-19,1064039,38035,953690.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
238,2020-10-20,1068962,38246,959087.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
239,2020-10-21,1073261,38371,965058.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
240,2020-10-22,1076939,38482,965420.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
241,2020-10-23,1083641,38608,965971.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
242,2020-10-24,1089255,38726,972113.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
243,2020-10-25,1091980,38747,978008.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
244,2020-10-26,1092843,38753,983651.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
245,2020-10-27,1098207,38885,989305.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
246,2020-10-28,1103582,39007,995809.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
247,2020-10-29,1108860,39119,998541.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
248,2020-10-30,1113788,39255,999089.0,5000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
249,2020-10-31,1116127,39311,999718.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
250,2020-11-01,1117147,39331,1005729.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
251,2020-11-02,1117795,39346,1012267.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
252,2020-11-03,1118544,39364,1017876.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
253,2020-11-04,1123299,39549,1023085.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
254,2020-11-05,1125936,39717,1023885.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
255,2020-11-06,1125936,39717,1023885.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
256,2020-11-07,1125936,39717,1023885.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
257,2020-11-08,1125936,39717,1023885.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
258,2020-11-09,1125936,39717,1023885.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
259,2020-11-10,1147451,39717,1023885.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
260,2020-11-11,1150872,39907,1049348.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
261,2020-11-12,1156652,40202,1051778.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
262,2020-11-13,1162782,40202,1051778.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
263,2020-11-14,1167422,40549,1051778.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
264,2020-11-15,1168640,40564,1051778.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
265,2020-11-16,1169377,40576,1068284.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
266,2020-11-17,1178075,40749,1073039.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
267,2020-11-18,1184496,40927,1075200.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
268,2020-11-19,1191290,41074,1076073.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
269,2020-11-20,1200348,41179,1076616.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
270,2020-11-21,1205435,41256,1076616.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
271,2020-11-22,1209588,41267,1082032.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
272,2020-11-23,1210625,41276,1082032.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
273,2020-11-24,1215844,41455,1084660.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
274,2020-11-25,1224744,41601,1084660.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
275,2020-11-26,1229267,41773,1084660.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
276,2020-11-27,1233587,41902,1084660.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
277,2020-11-28,1238094,42048,1084660.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
278,2020-11-29,1240473,42076,1084660.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
279,2020-11-30,1241653,42095,1114557.0,5280690.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
280,2020-12-01,1250590,42290,1114557.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
281,2020-12-02,1259704,42456,1124966.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
282,2020-12-03,1267912,42637,1124966.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
283,2020-12-04,1276149,42788,1126589.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
284,2020-12-05,1285087,42969,1135106.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
285,2020-12-06,1287762,43015,1135106.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
286,2020-12-07,1288878,43040,1141481.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
287,2020-12-08,1296801,43282,1157066.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
288,2020-12-09,1306585,43461,1157066.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
289,2020-12-10,1316371,43661,1165927.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
290,2020-12-11,1325162,43802,1166823.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
291,2020-12-12,1333763,43971,1166823.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
292,2020-12-13,1334703,44018,1180726.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
293,2020-12-14,1337016,44050,1185217.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
294,2020-12-15,1341428,44282,1189305.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
295,2020-12-16,1341428,44282,1189305.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
296,2020-12-17,1361731,44681,1189305.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
297,2020-12-18,1371653,44878,1195792.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
298,2020-12-19,1384100,45029,1196775.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
299,2020-12-20,1384100,45029,1205561.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
300,2020-12-21,1388043,45136,1222776.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
301,2020-12-22,1398757,45395,1222776.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
302,2020-12-23,1409140,45576,1222776.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
303,2020-12-24,1418491,45758,1222776.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
304,2020-12-25,1422087,45795,1222776.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
305,2020-12-26,1423340,45808,1250993.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
306,2020-12-27,1426176,45863,1260722.0,6336829.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
307,2020-12-28,1427752,45902,1270469.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
308,2020-12-29,1440229,46195,1278967.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
309,2020-12-30,1452078,46477,1278967.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
310,2020-12-31,1462297,46717,1287986.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
311,2021-01-01,1466191,46775,1287986.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
312,2021-01-02,1467953,46808,1294620.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
313,2021-01-03,1471422,46845,1294620.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
314,2021-01-04,1473670,46888,1314843.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
315,2021-01-05,1486551,47222,1324431.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
316,2021-01-06,1501085,47511,1324431.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
317,2021-01-07,1515158,47768,1336589.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
318,2021-01-08,1528952,48029,1340014.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
319,2021-01-09,1540513,48298,1350513.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
320,2021-01-10,1546132,48351,1360789.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
321,2021-01-11,1549142,48379,1370112.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
322,2021-01-12,1561844,48662,1370112.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
323,2021-01-13,1577119,48985,1373425.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
324,2021-01-14,1590829,49289,1376887.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
325,2021-01-15,1605845,49600,1378152.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
326,2021-01-16,1619619,49885,1390344.0,7025614.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
327,2021-01-17,1625339,49945,1402133.0,7025614.0,531.0,390.0,118.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
328,2021-01-18,1628272,49987,1412310.0,7025614.0,1907.0,1699.0,273.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
329,2021-01-19,1644225,50318,1415873.0,7025614.0,11299.0,11034.0,304.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
330,2021-01-20,1658636,50652,1415873.0,7025614.0,42011.0,41654.0,371.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
331,2021-01-21,1670754,50938,1420484.0,7025614.0,132802.0,132037.0,615.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
332,2021-01-22,1679759,51192,1420484.0,7025614.0,264166.0,262990.0,1011.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
333,2021-01-23,1694355,51423,1435128.0,7025614.0,294985.0,293724.0,1089.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
334,2021-01-24,1699427,51502,1435128.0,7025614.0,305152.0,303844.0,1129.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
335,2021-01-25,1702294,51556,1463602.0,7025614.0,357768.0,356317.0,1246.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
336,2021-01-26,1715253,51838,1463602.0,7025614.0,412991.0,411347.0,1396.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
337,2021-01-27,1731294,52170,1463602.0,7025614.0,483483.0,481670.0,1523.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
338,2021-01-28,1746070,52481,1463602.0,8153498.0,581796.0,579787.0,1694.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
339,2021-01-29,1759957,52722,1496420.0,8153498.0,665964.0,663818.0,1822.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
340,2021-01-30,1773024,52954,1508890.0,8153498.0,685302.0,683131.0,1841.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
341,2021-01-31,1777368,53034,1524085.0,8153498.0,689285.0,687058.0,1867.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
342,2021-02-01,1779722,53090,1537739.0,8153498.0,741646.0,739298.0,1979.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
343,2021-02-02,1794019,53455,1537739.0,8153498.0,802798.0,800225.0,2183.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
344,2021-02-03,1807009,53704,1565915.0,8153498.0,884813.0,881965.0,2436.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
345,2021-02-04,1820941,53997,1571342.0,8153498.0,1001502.0,998326.0,2751.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
346,2021-02-05,1833163,54324,1573945.0,8153498.0,1110174.0,1106627.0,3107.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
347,2021-02-06,1845086,54545,1589680.0,8153498.0,1145019.0,1141415.0,3161.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
348,2021-02-07,1849334,54614,1604022.0,8153498.0,1155105.0,1151445.0,3208.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
349,2021-02-08,1851776,54663,1604022.0,8153498.0,1260552.0,1256059.0,4026.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
350,2021-02-09,1864977,55087,1624672.0,8153498.0,1344138.0,1337738.0,5920.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
351,2021-02-10,1878802,55419,1638936.0,8153498.0,1420322.0,1406549.0,13286.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
352,2021-02-11,1889969,55742,1638936.0,8153498.0,1560418.0,1496147.0,63768.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
353,2021-02-12,1901574,55971,1646323.0,8153498.0,1759902.0,1615637.0,143745.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
354,2021-02-13,1911411,56191,1646323.0,8153498.0,1799442.0,1641256.0,157664.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
355,2021-02-14,1913598,56266,1646323.0,8153498.0,1814193.0,1645765.0,167864.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
356,2021-02-15,1915914,56304,1689766.0,8153498.0,1945139.0,1709634.0,234926.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
357,2021-02-16,1927410,56702,1689766.0,8153498.0,2054412.0,1746278.0,307542.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
358,2021-02-17,1938712,56960,1716064.0,8153498.0,2157006.0,1783672.0,372727.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
359,2021-02-18,1949459,57240,1720128.0,8153498.0,2260386.0,1820865.0,438904.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
360,2021-02-19,1960564,57499,1722223.0,8153498.0,2337402.0,1850034.0,486745.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
361,2021-02-20,1971423,57743,1736276.0,8153498.0,2350131.0,1857484.0,492021.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
362,2021-02-21,1975927,57799,1749210.0,8153498.0,2352924.0,1859365.0,492919.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
363,2021-02-22,1978477,57842,1749210.0,8153498.0,2399320.0,1878884.0,519792.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
364,2021-02-23,1990554,58199,1774964.0,8153498.0,2439327.0,1895250.0,543389.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
365,2021-02-24,2002640,58528,1786558.0,8153498.0,2475992.0,1911992.0,563301.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
366,2021-02-25,2014529,58873,1790461.0,8153498.0,2509214.0,1925713.0,582794.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
367,2021-02-26,2026125,59129,1792647.0,8153498.0,2559220.0,1947923.0,610575.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
368,2021-02-27,2037267,59428,1805549.0,8153498.0,2655836.0,2038483.0,616625.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
369,2021-02-28,2041628,59493,1805549.0,8153498.0,2675610.0,2055896.0,618977.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
370,2021-03-01,2044699,59546,1830423.0,8153498.0,2895581.0,2232563.0,662270.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
371,2021-03-02,2054867,60014,1841560.0,9544530.0,3084454.0,2338318.0,745377.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
372,2021-03-03,2068616,60381,1851030.0,9544530.0,3351910.0,2528195.0,822942.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
373,2021-03-04,2080852,60694,1852904.0,9544530.0,3502531.0,2609581.0,892158.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
374,2021-03-05,2093924,61064,1854850.0,9544530.0,3646523.0,2678246.0,967468.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
375,2021-03-06,2107687,61417,1865993.0,9544530.0,3720849.0,2727938.0,992097.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
376,2021-03-07,2113738,61463,1877249.0,9544530.0,3733832.0,2737515.0,995496.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
377,2021-03-08,2117962,61584,1887875.0,9544530.0,3853548.0,2805276.0,1047439.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
378,2021-03-09,2134020,62101,1898463.0,9544530.0,3954717.0,2854147.0,1099723.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
379,2021-03-10,2149561,62570,1898463.0,9544530.0,4049123.0,2900372.0,1147894.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
380,2021-03-11,2164066,63010,1912917.0,9544530.0,4139565.0,2940842.0,1197893.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
381,2021-03-12,2179786,63531,1914946.0,9544530.0,4236024.0,2989859.0,1245395.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
382,2021-03-13,2195130,63965,1914946.0,9544530.0,4283131.0,3025303.0,1257176.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
383,2021-03-14,2202983,64123,1938517.0,9544530.0,4292943.0,3032726.0,1259562.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
384,2021-03-15,2208242,64223,1950306.0,9544530.0,4502885.0,3214769.0,1287628.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
385,2021-03-16,2225926,64902,1961223.0,9544530.0,4607694.0,3297610.0,1309741.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
386,2021-03-17,2243868,65519,1971748.0,9544530.0,4684499.0,3353316.0,1331014.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
387,2021-03-18,2261360,66178,1975450.0,9544530.0,4775107.0,3425569.0,1349471.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
388,2021-03-19,2280033,66798,1977901.0,9544530.0,5101752.0,3736284.0,1365495.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
389,2021-03-20,2298061,67414,1977901.0,9544530.0,5205215.0,3834610.0,1370654.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
390,2021-03-21,2306326,67558,2001058.0,9544530.0,5219129.0,3846365.0,1372802.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
391,2021-03-22,2311101,67602,2013250.0,9544530.0,5366069.0,3972675.0,1393538.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
392,2021-03-23,2332043,68623,2013250.0,9544530.0,5468891.0,4052000.0,1417098.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
393,2021-03-24,2352438,68904,2038783.0,9544530.0,5635186.0,4144539.0,1490889.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
394,2021-03-25,2370885,69503,2038783.0,9544530.0,5854189.0,4316211.0,1538219.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
395,2021-03-26,2392374,70696,2047266.0,12035827.0,6207376.0,4630568.0,1577042.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
396,2021-03-27,2410498,71747,2062273.0,12035827.0,6331880.0,4739574.0,1592539.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
397,2021-03-28,2420100,71991,2077570.0,12035827.0,6345088.0,4748075.0,1597238.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
398,2021-03-29,2425320,72283,2077570.0,12035827.0,6518104.0,4870404.0,1647928.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
399,2021-03-30,2446680,73492,2091783.0,12035827.0,6631394.0,4940056.0,1691546.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
400,2021-03-31,2469849,74652,2120478.0,12035827.0,6745603.0,4994153.0,1751635.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
401,2021-04-01,2496416,75734,2120478.0,12035827.0,6854358.0,5063381.0,1791159.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
402,2021-04-02,2513178,76552,2120478.0,12035827.0,6916974.0,5119285.0,1797877.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
403,2021-04-03,2520204,76750,2149176.0,12035827.0,6970251.0,5157828.0,1812614.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
404,2021-04-04,2527400,77020,2166848.0,12035827.0,6975532.0,5159452.0,1816264.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
405,2021-04-05,2532047,77165,2166848.0,12035827.0,7269814.0,5313136.0,1956866.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
406,2021-04-06,2554841,78554,2184195.0,12035827.0,7451364.0,5408076.0,2043503.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
407,2021-04-07,2576362,79443,2218618.0,12035827.0,7586615.0,5481344.0,2105469.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
408,2021-04-08,2597366,80742,2218618.0,12035827.0,7698816.0,5532311.0,2166694.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
409,2021-04-09,2618067,81750,2218618.0,12035827.0,7961355.0,5580982.0,2380547.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
410,2021-04-10,2635378,82407,2229351.0,12035827.0,8098298.0,5661300.0,2437168.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
411,2021-04-11,2643534,82917,2269521.0,12035827.0,8120368.0,5672203.0,2448330.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
412,2021-04-12,2648844,83098,2269521.0,12035827.0,8452712.0,5866372.0,2586492.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
413,2021-04-13,2667241,84380,2307994.0,12035827.0,8674283.0,6000786.0,2673627.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
414,2021-04-14,2686031,85475,2325023.0,12035827.0,8881804.0,6132582.0,2749323.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
415,2021-04-15,2704098,86535,2333565.0,12035827.0,9093910.0,6215330.0,2878656.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
416,2021-04-16,2722077,87326,2333565.0,12035827.0,9443895.0,6280025.0,3163915.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
